154.189729 -46.282599 8.382144 -1.915822 494.067000 0.050934 0.046385 0.879000
154.196570 -46.279724 8.257181 -1.670034 499.100000 0.456739 0.599094 0.764000
154.201954 -46.522201 8.276746 -2.113749 491.332000 0.029767 0.029830 0.382000
154.202515 -46.384997 8.347323 -2.256341 492.525000 0.044331 0.043933 0.375000
154.203749 -46.301941 8.457622 -2.041108 494.698000 0.044807 0.042434 0.911000
154.210291 -46.471742 8.397478 -2.358837 491.046000 0.123198 0.123870 1.908000
154.215649 -46.422943 8.284140 -2.124337 493.060000 0.043800 0.043950 0.770000
154.216831 -46.567257 8.086862 -2.096030 492.569000 0.121089 0.119226 1.953000
154.222250 -46.490869 8.267403 -1.895693 495.828000 0.098436 0.096771 0.445000
154.223416 -46.427690 8.552950 -2.097895 497.385000 0.038163 0.037708 0.456000
154.225573 -46.298586 8.314283 -2.260324 490.224000 0.114518 0.107110 1.147000
154.226874 -46.405778 8.638540 -2.106922 493.000000 0.056668 0.056335 0.640000
154.229060 -46.388814 8.419028 -2.075518 489.680000 0.043459 0.041986 0.544000
154.233167 -46.851481 8.350810 -1.707497 491.125000 0.056475 0.052733 1.120000
154.234059 -46.327374 8.363792 -2.144656 497.705000 0.056432 0.054033 1.570000
154.237091 -46.442955 8.004356 -1.879549 496.410000 0.073934 0.074338 1.990000
154.243176 -46.422627 8.134121 -2.071946 492.720000 0.081130 0.081672 0.425000
154.245565 -46.438451 8.250115 -1.954506 492.225000 0.084634 0.085168 0.461000
154.246804 -46.403095 8.450966 -1.919102 490.890000 0.044177 0.044537 0.680000
154.248384 -46.376125 8.570943 -1.979478 493.988000 0.063307 0.058875 0.557000
154.256952 -46.408430 8.341452 -1.886703 498.494000 0.084670 0.084589 0.379000
154.256969 -46.389719 8.690495 -2.081838 491.356000 0.075086 0.073435 1.235000
154.258133 -46.388126 8.190517 -1.896472 493.816000 0.065878 0.064864 0.387000
154.263115 -46.505167 8.400314 -1.707620 498.556000 0.065404 0.064956 0.351000
154.265469 -46.375148 8.684856 -1.895195 487.274000 0.095305 0.092450 1.388000
154.266070 -46.340633 8.179847 -2.122826 499.395000 0.038063 0.037471 0.541000
154.268503 -46.389062 8.320530 -1.892982 490.600000 0.061392 0.058029 0.890000
154.269006 -46.395387 8.380147 -2.144589 492.341000 0.036720 0.037341 0.361000
154.270159 -46.425529 8.085921 -1.996478 491.296000 0.086542 0.087752 0.369000
154.270339 -46.622441 8.448951 -1.895936 492.010000 0.038618 0.038647 0.354000
154.271733 -46.319035 8.093906 -1.949998 493.761000 0.051171 0.050748 0.393000
154.275555 -46.397216 8.444431 -1.955685 492.774000 0.098057 0.094915 0.661000
154.277977 -46.308814 8.464123 -2.385744 492.255000 0.073919 0.072168 0.784000
154.280603 -46.426356 8.439857 -2.024286 494.414000 0.053065 0.051327 0.658000
154.280946 -46.409086 8.197273 -1.995104 494.468000 0.041475 0.044939 0.470000
154.280983 -46.365286 8.246829 -1.916672 489.381000 0.033106 0.033154 0.666000
154.281303 -46.507746 8.377320 -1.853514 488.088000 0.061749 0.061793 0.358000
154.284411 -46.414812 8.289811 -1.968666 490.838000 0.080987 0.083101 0.348000
154.284744 -46.264720 8.137922 -2.298160 494.541000 0.128216 0.117229 1.228000
154.286462 -46.554451 8.428434 -1.905202 496.980000 0.040600 0.036501 0.785000
154.290385 -46.480502 8.383784 -1.709330 492.876000 0.092663 0.093878 0.319000
154.293497 -46.567155 8.265624 -2.017243 489.200000 0.039920 0.039609 0.460000
154.294128 -46.336302 8.325567 -1.934705 499.541000 0.049276 0.046354 0.546000
154.294493 -46.358298 8.211386 -2.332112 494.503000 0.096828 0.098226 0.793000
154.296719 -46.382293 8.202362 -2.056436 489.247000 0.037116 0.036667 0.320000
154.300027 -46.428871 8.419737 -1.975990 489.192000 0.066374 0.066795 0.433000
154.301172 -46.695550 8.349633 -1.670558 500.749000 0.066209 0.061248 1.374000
154.305274 -46.509486 8.404262 -1.847799 492.466000 0.095609 0.097144 0.851000
154.305907 -46.458819 8.355628 -2.086300 493.558000 0.075024 0.077817 0.317000
154.306738 -46.396644 8.249507 -2.342819 492.476000 0.082448 0.082814 0.633000
154.307435 -46.409844 8.452820 -2.047490 493.421000 0.057532 0.056997 0.600000
154.307653 -46.390533 8.362904 -1.781896 492.318000 0.032684 0.032419 0.275000
154.307849 -46.455680 8.136122 -2.186651 497.800000 0.061654 0.065955 1.550000
154.308152 -46.424358 8.359597 -2.150096 487.886000 0.042979 0.043971 0.503000
154.308542 -46.412585 8.388569 -2.022128 495.570000 0.030955 0.031328 0.300000
154.312156 -46.460739 8.225663 -2.058865 494.370000 0.057386 0.057556 0.358000
154.313238 -46.416812 8.050667 -1.800203 496.894000 0.075481 0.075035 1.018000
154.313391 -46.495370 8.101643 -1.956194 497.550000 0.042624 0.041261 0.358000
154.314223 -46.420391 8.394850 -1.922395 489.177000 0.069219 0.068777 0.709000
154.315035 -46.512598 8.618637 -2.124199 498.350000 0.063097 0.064249 0.589000
154.317406 -46.425781 8.016098 -2.001499 497.611000 0.046357 0.046540 0.552000
154.317883 -46.388439 8.377661 -1.953137 490.519000 0.049908 0.049296 0.489000
154.318438 -46.445958 8.581500 -1.789227 495.095000 0.079857 0.084007 0.498000
154.319615 -46.440185 8.509391 -2.030487 492.720000 0.044848 0.046476 0.357000
154.320020 -46.290108 8.503496 -2.244490 495.283000 0.045347 0.044509 0.809000
154.320047 -46.359468 8.568907 -1.910742 489.504000 0.049646 0.048945 0.267000
154.320323 -46.429257 8.253270 -1.827886 496.401000 0.031684 0.030765 0.255000
154.322950 -46.492822 8.353294 -1.970895 496.525000 0.029489 0.028664 0.254000
154.325042 -46.500062 8.190423 -1.806731 495.640000 0.074364 0.073413 0.356000
154.330536 -46.409074 8.207885 -2.059355 491.265000 0.039730 0.040163 0.377000
154.333510 -46.402196 8.281355 -2.050247 488.180000 0.037131 0.038734 0.318000
154.333244 -46.446674 8.348073 -2.043702 498.591000 0.054497 0.053988 0.268000
154.334467 -46.388721 9.114247 -2.864393 493.757000 0.184881 0.182911 0.675000
154.335913 -46.571879 8.438296 -1.846361 492.538000 0.026697 0.026616 0.382000
154.337669 -46.374191 8.378486 -2.128740 494.540000 0.050319 0.048958 0.230000
154.338255 -46.279218 8.744586 -2.144754 495.086000 0.130623 0.137838 1.691000
154.338933 -46.462607 8.528411 -1.897019 490.026000 0.052667 0.052370 0.567000
154.339707 -46.429128 8.063906 -2.016202 492.800000 0.078889 0.082857 0.353000
154.340359 -46.415178 8.137856 -1.991490 499.772000 0.075218 0.076890 1.228000
154.340804 -46.420755 8.211527 -2.147711 496.060000 0.039794 0.043518 0.764000
154.341674 -46.384161 8.463260 -2.167070 495.894000 0.082133 0.085384 0.343000
154.342225 -46.449054 8.413124 -2.096032 490.707000 0.037165 0.036009 0.220000
154.343232 -46.332335 8.546731 -2.252007 490.524000 0.060547 0.058402 0.388000
154.343799 -46.360715 6.244309 -3.739648 496.210000 1.295612 1.110585 0.771000
154.344345 -46.360877 8.213701 -2.052046 499.104000 0.036163 0.035530 1.020000
154.346715 -46.445601 8.309212 -1.942399 498.440000 0.047406 0.048529 0.139000
154.346725 -46.389459 8.411424 -1.875997 489.467000 0.036505 0.035850 0.292000
154.348594 -46.404816 8.520325 -1.866349 489.258000 0.042194 0.042380 0.282000
154.349016 -46.386052 8.801622 -1.676206 499.564000 0.116049 0.114524 0.759000
154.349386 -46.374970 8.344761 -2.232746 497.270000 0.084129 0.083670 0.513000
154.349480 -46.435438 8.613126 -1.699613 498.168000 0.075061 0.086266 0.922000
154.350171 -46.395016 8.431757 -1.877822 497.990000 0.080017 0.075218 0.570000
154.353083 -46.408427 8.554188 -2.194123 494.490000 0.048347 0.051335 0.117000
154.353174 -46.458035 8.346920 -1.812669 498.929000 0.039331 0.039321 0.799000
154.354507 -46.304252 8.294228 -1.929784 492.280000 0.045593 0.044646 0.488000
154.356209 -46.408438 8.259468 -2.028978 491.758000 0.030904 0.031205 0.280000
154.356695 -46.448503 8.181708 -2.288367 491.376000 0.107050 0.098649 0.529000
154.356817 -46.541246 8.232528 -2.225162 495.132000 0.100041 0.097307 1.483000
154.357167 -46.400047 10.032597 -1.997118 491.862000 0.488390 0.518932 1.075000
154.357203 -46.490457 8.284190 -2.277732 490.916000 0.114749 0.111390 1.953000
154.357471 -46.328779 8.303334 -1.980535 496.772000 0.070290 0.069867 0.379000
154.357803 -46.439166 8.394592 -1.854412 487.230000 0.060856 0.062525 0.179000
154.358117 -46.315060 8.346963 -1.786062 498.126000 0.064111 0.062284 0.597000
154.358262 -46.501368 8.316306 -1.972036 498.919000 0.063442 0.064521 0.327000
154.358443 -46.421715 8.312927 -2.182097 490.100000 0.038140 0.040333 0.381000
154.358923 -46.432281 8.128847 -2.045171 496.199000 0.105667 0.108897 0.629000
154.359878 -46.136033 8.546317 -2.148550 494.243000 0.110433 0.109508 1.948000
154.360228 -46.414034 8.136753 -1.918440 498.920000 0.046982 0.047769 0.200000
154.360907 -46.455781 8.206971 -2.054199 499.964000 0.087314 0.088368 0.574000
154.361677 -46.340040 8.424289 -1.962014 491.817000 0.056466 0.052150 0.244000
154.361886 -46.375196 8.200831 -1.911309 492.200000 0.076974 0.076471 0.353000
154.361902 -46.429060 8.557089 -2.167936 496.725000 0.044785 0.048094 0.155000
154.362367 -46.425257 8.246253 -1.992143 496.659000 0.056002 0.054944 0.275000
154.362452 -46.431248 8.372299 -1.932356 492.053000 0.035537 0.030178 0.283000
154.362574 -46.411451 8.355440 -1.806091 492.426000 0.043540 0.043882 0.625000
154.362799 -46.400029 8.170161 -2.145078 495.893000 0.093599 0.091287 0.597000
154.363467 -46.596960 8.423036 -1.995128 492.201000 0.051448 0.048360 0.956000
154.364607 -46.397315 8.447659 -2.231102 496.260000 0.077595 0.078970 1.200000
154.364829 -46.382106 8.201292 -2.311723 496.205000 0.060376 0.059691 0.352000
154.364861 -46.413210 8.193539 -1.920769 498.500000 0.037414 0.038554 0.439000
154.365155 -46.495300 8.504686 -1.911480 492.718000 0.033371 0.032842 0.216000
154.365925 -46.444300 8.160958 -1.897881 494.060000 0.043525 0.046926 0.346000
154.367016 -46.409363 8.460566 -1.922632 493.746000 0.033781 0.033761 0.201000
154.367817 -46.386655 8.239170 -1.617451 489.937000 0.089257 0.093335 1.035000
154.367871 -46.466338 8.333115 -1.922822 493.661000 0.099524 0.103547 0.384000
154.368243 -46.317358 8.385632 -1.948267 490.650000 0.041125 0.044696 0.512000
154.369218 -46.429908 8.413717 -1.886019 494.129000 0.079387 0.080961 0.668000
154.369380 -46.431970 8.295559 -1.897879 496.750000 0.037336 0.038934 0.575000
154.370744 -46.404033 8.359173 -1.968579 490.080000 0.072517 0.075019 0.640000
154.370745 -46.430638 7.879163 -2.553276 492.575000 0.145287 0.169740 0.688000
154.371047 -46.409090 8.272656 -2.322693 490.530000 0.047565 0.047783 0.552000
154.371068 -46.435699 8.548896 -1.909298 499.970000 0.042943 0.044714 0.376000
154.371500 -46.516214 8.636072 -1.642420 497.005000 0.090550 0.087932 0.684000
154.371827 -46.173637 8.260485 -2.111052 490.037000 0.030883 0.032194 0.467000
154.372125 -46.456628 8.440573 -2.073400 492.848000 0.053540 0.055300 0.359000
154.373100 -46.362631 8.204592 -1.974266 489.900000 0.034579 0.034306 0.323000
154.372596 -46.419547 8.247269 -3.923238 496.039000 0.338347 0.359022 0.450000
154.373100 -46.362631 8.204592 -1.974266 488.355000 0.034579 0.034306 0.379000
154.374156 -46.411617 8.167939 -2.107890 492.606000 0.071179 0.073104 0.467000
154.374472 -46.443424 6.553835 -1.980221 498.180000 1.201495 1.841187 0.289000
154.374717 -46.391212 8.096495 -1.695469 490.884000 0.066488 0.065455 0.968000
154.374840 -46.425158 8.139139 -2.044084 497.040000 0.029676 0.031211 0.370000
154.375125 -46.427066 8.401528 -2.329754 490.785000 0.050718 0.051911 0.279000
154.375681 -46.328990 8.624339 -2.027936 490.914000 0.094374 0.094829 0.397000
154.375896 -46.334511 8.850450 -1.733415 490.185000 0.135715 0.128340 0.654000
154.376653 -46.370510 8.151437 -2.098029 493.350000 0.068678 0.066937 0.559000
154.376415 -46.420952 8.379092 -2.175845 495.840000 0.041613 0.043050 0.566000
154.376569 -46.434055 8.257665 -1.804387 494.864000 0.072731 0.076844 0.341000
154.376653 -46.370510 8.151437 -2.098029 491.769000 0.068678 0.066937 0.295000
154.377147 -46.372243 8.213155 -2.145929 491.660000 0.041730 0.041003 0.510000
154.377879 -46.460146 8.071358 -2.131679 494.130000 0.051303 0.051656 0.257000
154.377905 -46.390308 8.290555 -1.931160 491.102000 0.086825 0.083845 0.352000
154.378264 -46.440302 8.196344 -2.012064 493.806000 0.097315 0.093447 0.923000
154.378453 -46.416548 8.430080 -1.992804 495.925000 0.075186 0.075974 1.913000
154.379222 -46.353616 8.581002 -1.922253 495.300000 0.046605 0.046019 0.721000
154.378730 -46.423089 8.548058 -2.200606 494.138000 0.075782 0.075389 0.540000
154.379222 -46.353616 8.581002 -1.922253 495.529000 0.046605 0.046019 0.287000
154.379399 -46.401463 8.169095 -2.275124 506.430000 0.527515 0.867147 0.771000
154.379585 -46.394441 8.049808 -1.625962 500.084000 0.102144 0.100299 0.678000
154.379838 -46.404183 8.470582 -1.952422 490.825000 0.088717 0.088046 0.582000
154.379858 -46.525537 8.225388 -2.016868 493.970000 0.069058 0.069000 0.289000
154.379892 -46.401676 8.689134 -2.027558 502.249000 0.064128 0.067648 0.372000
154.380013 -46.409217 8.683809 -0.815567 501.525000 0.204617 0.201873 0.276000
154.380058 -46.430352 8.423968 -1.605427 495.387000 0.074498 0.079069 0.595000
154.381279 -46.416158 8.175802 -2.166399 495.470000 0.033975 0.035155 0.410000
154.381312 -46.409628 8.380329 -1.969779 490.299000 0.030480 0.030214 0.240000
154.382049 -46.507640 8.170813 -2.082925 495.868000 0.085022 0.082732 0.332000
154.382154 -46.387631 8.117598 -1.900772 488.880000 0.039243 0.038206 0.728000
154.383812 -46.406804 8.323428 -1.893725 496.305000 0.061323 0.066545 0.395000
154.384134 -46.395749 10.325245 -0.741882 495.440000 0.558470 0.565197 0.537000
154.384513 -46.344124 8.451255 -2.410548 493.501000 0.073473 0.072316 0.529000
154.384880 -46.479649 8.216775 -1.945178 492.114000 0.090782 0.095004 0.414000
154.385231 -46.529932 8.305073 -2.219827 494.784000 0.061649 0.061090 0.885000
154.385259 -46.385787 8.766429 -2.085015 493.406000 0.077579 0.077468 0.786000
154.385901 -46.445965 8.290167 -1.742406 497.308000 0.052223 0.052058 0.290000
154.386327 -46.429203 8.190675 -2.059423 496.460000 0.037018 0.038441 0.387000
154.386036 -46.425209 8.333205 -1.932882 500.020000 0.043820 0.045129 0.294000
154.386327 -46.429203 8.190675 -2.059423 496.847000 0.037018 0.038441 0.381000
154.387172 -46.447582 8.192220 -2.119101 498.397000 0.089206 0.082988 0.672000
154.387455 -46.415898 8.182116 -1.943490 489.292000 0.048551 0.049180 0.263000
154.387693 -46.412627 8.319892 -1.791843 497.860000 0.030578 0.030202 0.290000
154.387803 -46.421895 7.985859 -2.220136 490.637000 0.080816 0.080342 1.127000
154.388660 -46.408148 8.164756 -2.166885 499.090000 0.041125 0.040763 0.250000
154.388819 -46.401283 8.057559 -1.573709 491.083000 0.112856 0.110778 0.811000
154.389250 -46.421251 8.400246 -1.682284 497.626000 0.057989 0.059819 0.508000
154.389451 -46.409637 8.342306 -2.263220 496.530000 0.047986 0.048022 0.114000
154.389512 -46.294237 8.258582 -1.991657 495.082000 0.064118 0.062697 0.305000
154.389624 -46.454176 8.439046 -1.773546 495.258000 0.087105 0.087990 0.608000
154.390191 -46.396672 8.188188 -2.386219 494.145000 0.081067 0.079404 0.699000
154.390345 -46.412205 8.486823 -1.968494 488.195000 0.058040 0.058571 0.242000
154.390692 -46.402832 8.335366 -1.907238 489.850000 0.032565 0.031520 0.188000
154.391140 -46.407309 8.443076 -1.951913 499.131000 0.040878 0.041268 1.051000
154.392085 -46.390559 8.500099 -1.970305 495.304000 0.062176 0.060302 0.379000
154.392138 -46.434648 8.103041 -2.185506 490.993000 0.166657 0.145794 1.316000
154.392210 -46.404139 8.292022 -2.079724 496.870000 0.048340 0.048881 0.210000
154.392550 -46.362092 8.437660 -1.743336 494.945000 0.098835 0.104621 1.151000
154.392902 -46.405594 8.298469 -2.144467 499.446000 0.096154 0.099062 0.639000
154.393416 -46.339060 8.397470 -2.121346 499.256000 0.087066 0.085388 0.942000
154.393724 -46.292269 8.454381 -2.115494 490.904000 0.051425 0.049133 0.262000
154.393775 -46.426717 8.495909 -2.109672 487.347000 0.036151 0.036909 0.543000
154.394262 -46.432226 8.066218 -2.154136 500.924000 0.078519 0.079016 0.986000
154.395274 -46.362398 8.482471 -1.892452 491.040000 0.039544 0.041885 0.318000
154.394995 -46.397200 8.302159 -1.946148 495.685000 0.048774 0.047272 0.155000
154.395109 -46.419229 8.281354 -2.301195 494.342000 0.049974 0.048070 0.322000
154.395274 -46.362398 8.482471 -1.892452 491.794000 0.039544 0.041885 0.361000
154.396411 -46.250005 8.677143 -2.063534 490.711000 0.150743 0.142212 1.789000
154.396469 -46.444437 8.444886 -1.970252 497.181000 0.076226 0.078634 0.602000
154.397739 -46.445193 8.071537 -2.584586 493.432000 0.119292 0.122018 0.388000
154.398699 -46.429271 8.049572 -2.116982 490.460000 0.049875 0.048543 0.380000
154.399151 -46.425339 8.401662 -2.076624 491.385000 0.492437 0.615465 0.555000
154.399012 -46.478572 8.540268 -1.886113 490.620000 0.051957 0.052222 0.585000
154.399212 -46.333969 8.387076 -1.994710 495.463000 0.044270 0.042817 0.251000
154.399320 -46.106835 8.283210 -2.202602 493.980000 0.033887 0.037615 0.410000
154.399466 -46.377153 8.569715 -2.077987 495.164000 0.051735 0.050230 0.374000
154.399703 -46.490586 8.220003 -1.951644 491.041000 0.093224 0.094580 0.380000
154.399957 -46.419760 8.833464 -2.033343 492.408000 0.163939 0.156120 0.249000
154.400218 -46.400759 8.486141 -2.028468 495.638000 0.034131 0.030177 0.245000
154.400339 -46.382846 9.739389 -1.505392 494.120000 0.642250 0.540124 0.757000
154.400818 -46.516336 7.968329 -2.768460 494.518000 0.205326 0.207116 0.700000
154.401106 -46.401813 7.843440 -2.576041 497.244000 0.112935 0.101834 1.499000
154.401360 -46.405024 8.618753 -1.887400 493.390000 0.048091 0.050799 0.170000
154.401364 -46.434542 8.242059 -2.252380 495.612000 0.074954 0.074742 0.908000
154.401819 -46.357970 8.281166 -2.049913 497.128000 0.038733 0.041787 0.494000
154.401991 -46.467873 8.246788 -2.154333 493.628000 0.037592 0.037508 0.595000
154.402210 -46.439368 8.220746 -1.980845 503.678000 0.057799 0.054163 0.269000
154.402384 -46.422069 8.524238 -2.650779 494.583000 0.122421 0.127519 0.820000
154.402561 -46.497840 8.161790 -2.009887 493.604000 0.077628 0.077826 0.343000
154.402926 -46.380330 8.369005 -2.054198 493.010000 0.048037 0.046815 0.360000
154.403155 -46.425754 8.087632 -2.034915 491.195000 0.044191 0.044523 0.318000
154.403574 -46.403435 7.445178 -1.763553 499.105000 0.254196 0.248419 0.675000
154.404268 -46.375714 8.227799 -1.865581 498.435000 0.060370 0.057181 0.294000
154.404674 -46.390086 6.490102 -1.127458 491.943000 0.488024 0.462579 0.817000
154.404808 -46.387292 8.325216 -1.870120 499.256000 0.155227 0.151638 0.253000
154.404985 -46.419777 8.363490 -1.858564 494.640000 0.061521 0.060650 1.684000
154.406081 -46.400240 8.301726 -2.243229 500.190000 0.042338 0.036681 0.495000
154.406529 -46.369068 8.496741 -2.299607 489.718000 0.056638 0.055671 0.276000
154.406961 -46.436906 8.385163 -2.011381 495.610000 0.036759 0.037419 0.300000
154.407004 -46.340991 9.036240 -2.342621 494.230000 0.348539 0.297302 0.255000
154.407188 -46.442838 8.133374 -1.650415 500.472000 0.090750 0.084273 0.215000
154.407519 -46.381501 8.300003 -2.005242 499.300000 0.039858 0.038050 0.508000
154.407998 -46.341141 8.502099 -1.978001 494.392000 0.041174 0.038977 0.383000
154.408036 -46.388303 8.177991 -1.971542 492.129000 0.082905 0.078990 0.678000
154.409500 -46.330318 8.356269 -2.041823 490.910000 0.032274 0.031726 0.790000
154.408875 -46.377589 8.208543 -2.186876 494.125000 0.049879 0.047456 0.197000
154.409184 -46.450205 8.226895 -2.062818 491.320000 0.039184 0.037982 0.658000
154.409401 -46.402954 9.610148 -2.359959 495.190000 0.221149 0.214980 0.763000
154.409500 -46.330318 8.356269 -2.041823 490.654000 0.032274 0.031726 0.480000
154.409784 -46.345434 8.507204 -2.103606 495.486000 0.079339 0.083700 0.396000
154.409843 -46.402414 8.502387 -2.066812 492.910000 0.038484 0.038174 0.220000
154.409982 -46.424801 8.248602 -1.931850 493.750000 0.033942 0.033562 0.629000
154.409989 -46.439962 8.053446 -1.997108 497.685000 0.056917 0.055536 0.139000
154.410008 -46.458208 8.500194 -2.283143 493.360000 0.094932 0.096391 0.663000
154.410519 -46.427082 8.391286 -1.799698 499.110000 0.046371 0.048539 0.318000
154.410284 -46.394681 8.446923 -2.160460 496.008000 0.036696 0.035921 0.304000
154.410519 -46.427082 8.391286 -1.799698 498.460000 0.046371 0.048539 0.300000
154.410625 -46.462846 8.260302 -1.846924 495.489000 0.074410 0.073402 1.036000
154.410871 -46.454458 8.488971 -1.884378 494.647000 0.046372 0.047460 0.235000
154.410978 -46.425568 8.189966 -1.838681 494.627000 0.085383 0.077946 0.271000
154.411030 -46.390464 8.564140 -2.252459 495.600000 0.053300 0.047242 0.245000
154.411594 -46.450340 9.816148 -2.813283 492.587000 0.401890 0.390772 1.200000
154.412159 -46.515161 8.263931 -1.985567 491.414000 0.069114 0.069769 0.355000
154.412175 -46.400649 8.191152 -1.752115 496.548000 0.050662 0.052788 0.277000
154.412401 -46.438926 9.049553 -1.422363 491.984000 0.180635 0.186324 0.373000
154.412120 -46.418901 9.818337 -0.714040 499.354000 0.730935 0.831343 1.614000
154.412456 -46.428996 8.486197 -1.872956 495.000000 0.030350 0.031198 0.398000
154.412588 -46.459896 8.041979 -1.793448 493.320000 0.060472 0.062271 1.150000
154.412745 -46.377377 8.507538 -2.040032 500.214000 0.079410 0.077175 0.732000
154.413121 -46.422107 8.250570 -1.821013 494.836000 0.045554 0.045734 0.292000
154.413201 -46.396294 8.312978 -1.872262 498.300000 0.047317 0.046411 0.152000
154.413204 -46.403451 8.369611 -2.345247 490.466000 0.069184 0.068483 0.732000
154.413747 -46.415154 8.278481 -1.988313 493.140000 0.078138 0.078023 0.520000
154.414493 -46.425643 8.355211 -2.018812 492.340000 0.056730 0.050462 0.210000
154.414986 -46.423446 8.156015 -1.986955 491.542000 0.069343 0.069629 0.585000
154.415010 -46.417183 8.089700 -2.239213 487.410000 0.100609 0.104967 0.573000
154.415274 -46.400784 8.216604 -1.956628 497.650000 0.036056 0.034927 0.615000
154.415279 -46.455586 8.464699 -1.911441 505.186000 0.115331 0.113800 0.518000
154.415303 -46.411917 8.331365 -2.210032 499.109000 0.061450 0.059298 0.322000
154.415581 -46.428528 8.607927 -1.867614 504.676000 0.095158 0.088176 0.980000
154.415623 -46.405641 8.322233 -2.189833 496.673000 0.064350 0.064140 0.796000
154.415986 -46.388107 8.375814 -1.813844 499.332000 0.033470 0.032765 0.260000
154.416816 -46.390638 8.641256 -1.998133 495.053000 0.129150 0.117954 1.208000
154.417486 -46.423138 8.563138 -1.955219 495.610000 0.046172 0.045711 0.595000
154.417551 -46.378356 8.565134 -2.056907 494.232000 0.059405 0.061457 0.295000
154.417745 -46.637415 8.270371 -1.917506 489.310000 0.078286 0.073257 1.062000
154.418232 -46.444536 8.522193 -1.970760 493.297000 0.082914 0.083936 1.452000
154.418343 -46.404008 9.103911 -1.003673 486.010000 0.351249 0.405412 1.020000
154.418699 -46.399138 8.283285 -1.488968 495.161000 0.166040 0.154003 0.781000
154.419402 -46.399851 7.958391 -0.796807 495.490000 0.271881 0.295718 0.615000
